cod_apli_prod,descri_cod_apli_prod,num_cta,fecha_creacion,fecha_ultimo_pago,vlr_original,vlr_pagado,vlr_pendiente_pago,cod_trn,descri_cod_trn,estado_recuperacion,tasa_recuperacion,dias_gestion,dias_desde_creacion,banda_antiguedad,flag_reciente,pagada_total,flag_inconsistencia_contable,flag_fecha_invertida,flag_pago_mayor_original
S,AHORRO,46748998990,2024-10-28,2025-02-27,3465.25,3465.25,0.0,176,COMISION RETIRO CORRESPONSAL B,PAGADA_TOTAL,1.0,122,378,91+,0,1,0,0,0
S,AHORRO,77976754331,2025-03-14,2025-08-22,6606.96,6606.96,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,161,241,91+,0,1,0,0,0
S,AHORRO,97740334928,2025-02-11,2025-07-21,20200.5,20200.5,0.0,1049,TRASLADO INTERBANCOS VIRTUAL,PAGADA_TOTAL,1.0,160,272,91+,0,1,0,0,0
S,AHORRO,31433060729,2025-06-04,2025-09-14,3205.27,3205.27,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,102,159,91+,0,1,0,0,0
S,AHORRO,37355592699,2025-03-28,2025-04-14,5170.95,5170.95,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,17,227,91+,0,1,0,0,0
S,AHORRO,11316879573,2025-04-05,2025-09-18,1925.68,1925.68,0.0,137,COMISION RETIRO CANAL A,PAGADA_TOTAL,1.0,166,219,91+,0,1,0,0,0
S,AHORRO,37235983425,2024-11-03,2024-12-19,1464.35,1464.35,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,PAGADA_TOTAL,1.0,46,372,91+,0,1,0,0,0
S,AHORRO,16569379957,2025-05-14,2025-09-26,1886.79,1886.79,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,135,180,91+,0,1,0,0,0
S,AHORRO,97217073351,2025-05-17,2025-05-22,1864.33,1864.33,0.0,176,COMISION RETIRO CORRESPONSAL B,PAGADA_TOTAL,1.0,5,177,91+,0,1,0,0,0
S,AHORRO,89975355158,2025-06-15,2025-08-11,5109.22,5109.22,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,57,148,91+,0,1,0,0,0
S,AHORRO,11445840168,2024-11-24,2025-01-02,22233.2,22233.2,0.0,1288,COMPRA ESTABLECIMIENTO A,PAGADA_TOTAL,1.0,39,351,91+,0,1,0,0,0
S,AHORRO,56387158852,2024-11-07,2025-03-07,14270.0,14270.0,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,120,368,91+,0,1,0,0,0
S,AHORRO,31945182324,2025-06-19,2025-07-29,2462.43,2462.43,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,40,144,91+,0,1,0,0,0
S,AHORRO,69169247285,2025-03-09,2025-05-02,138.13,82.66,55.47,1517,COBRO SERVICIO TRANSPORTE,PAGO_PARCIAL,0.5984,54,246,91+,0,0,0,0,0
S,AHORRO,17344481350,2025-05-19,2025-10-27,27068.21,27068.21,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,161,175,91+,0,1,0,0,0
S,AHORRO,26495403377,2025-04-01,2025-08-24,52918.49,31665.74,21252.75,2106,COMISION TRANSFERENCIA EXTERNA B,PAGO_PARCIAL,0.5984,145,223,91+,0,0,0,0,0
S,AHORRO,74285641458,2025-05-22,2025-08-17,2910.09,2910.09,0.0,1787,PAGO PUNTO EXTERNO,PAGADA_TOTAL,1.0,87,172,91+,0,1,0,0,0
S,AHORRO,56523039162,2025-05-14,2025-05-21,201.21,201.21,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,7,180,91+,0,1,0,0,0
S,AHORRO,16784035187,2024-12-11,2025-01-27,1610.19,1610.19,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,47,334,91+,0,1,0,0,0
S,AHORRO,11154134630,2024-11-18,2025-08-16,665.97,398.51,267.46,1517,COBRO SERVICIO TRANSPORTE,PAGO_PARCIAL,0.5984,271,357,91+,0,0,0,0,0
S,AHORRO,72233875694,2025-05-22,2025-08-03,741.16,741.16,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,73,172,91+,0,1,0,0,0
S,AHORRO,49893870893,2025-04-11,2025-04-19,1228.12,1228.12,0.0,1157,COMISION CONSULTA SALDO,PAGADA_TOTAL,1.0,8,213,91+,0,1,0,0,0
S,AHORRO,39475946643,2025-05-29,2025-06-11,11856.81,11856.81,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,13,165,91+,0,1,0,0,0
S,AHORRO,41156565615,2025-02-05,2025-03-27,5921.95,5921.95,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,50,278,91+,0,1,0,0,0
S,AHORRO,79281040109,2025-03-05,2025-06-18,2385.19,2385.19,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,105,250,91+,0,1,0,0,0
S,AHORRO,29295900808,2025-05-02,2025-07-14,1124.61,1124.61,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,73,192,91+,0,1,0,0,0
S,AHORRO,43532320810,2025-03-14,2025-05-19,1276.26,763.7,512.56,137,COMISION RETIRO CANAL A,PAGO_PARCIAL,0.5984,66,241,91+,0,0,0,0,0
S,AHORRO,42061343457,2025-01-20,2025-08-10,6751.67,0.0,6751.67,2106,COMISION TRANSFERENCIA EXTERNA B,SIN_PAGO,0.0,,294,91+,0,0,0,0,0
S,AHORRO,16278739991,2025-04-04,2025-06-05,1860.01,1860.01,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,62,220,91+,0,1,0,0,0
S,AHORRO,51663288109,2025-04-29,2025-05-03,198.35,0.0,198.35,1517,COBRO SERVICIO TRANSPORTE,SIN_PAGO,0.0,,195,91+,0,0,0,0,0
S,AHORRO,56892189564,2025-03-07,2025-03-13,95.42,95.42,0.0,2287,RETIRO CANAL B,PAGADA_TOTAL,1.0,6,248,91+,0,1,0,0,0
S,AHORRO,17081192333,2025-04-13,2025-04-18,3817.85,3817.85,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,5,211,91+,0,1,0,0,0
S,AHORRO,79510676746,2024-12-04,2025-03-29,773.13,773.13,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,115,341,91+,0,1,0,0,0
S,AHORRO,78231126933,2024-12-21,2025-03-30,5877.7,5877.7,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,99,324,91+,0,1,0,0,0
S,AHORRO,76583714288,2025-07-06,2025-10-07,4617.46,2763.03,1854.43,1517,COBRO SERVICIO TRANSPORTE,PAGO_PARCIAL,0.5984,93,127,91+,0,0,0,0,0
S,AHORRO,71105769483,2025-06-13,2025-10-01,10488.28,6276.05,4212.23,1157,COMISION CONSULTA SALDO,PAGO_PARCIAL,0.5984,110,150,91+,0,0,0,0,0
S,AHORRO,54954880453,2024-12-19,2025-03-20,1090.94,652.8,438.14,834,CARGO FISCAL TRANSACCIONAL,PAGO_PARCIAL,0.5984,91,326,91+,0,0,0,0,0
S,AHORRO,19816150189,2025-07-01,2025-08-17,32253.66,32253.66,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,47,132,91+,0,1,0,0,0
S,AHORRO,80888411566,2025-01-25,2025-06-05,2009.52,2009.52,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,131,289,91+,0,1,0,0,0
S,AHORRO,99445635607,2025-01-30,2025-06-19,24421.1,24421.1,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,140,284,91+,0,1,0,0,0
S,AHORRO,92666590156,2025-04-16,2025-10-02,5999.53,5999.53,0.0,1157,COMISION CONSULTA SALDO,PAGADA_TOTAL,1.0,169,208,91+,0,1,0,0,0
S,AHORRO,53038354305,2024-12-03,2025-01-05,2307.76,1380.93,926.83,176,COMISION RETIRO CORRESPONSAL B,PAGO_PARCIAL,0.5984,33,342,91+,0,0,0,0,0
S,AHORRO,59072808742,2025-01-08,2025-08-29,48658.16,48658.16,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,233,306,91+,0,1,0,0,0
S,AHORRO,72787565969,2025-06-02,2025-06-05,983.57,983.57,0.0,137,COMISION RETIRO CANAL A,PAGADA_TOTAL,1.0,3,161,91+,0,1,0,0,0
S,AHORRO,30756187258,2025-04-21,2025-08-16,538.86,538.86,0.0,2107,CARGO FISCAL IVA TRASLADO,PAGADA_TOTAL,1.0,117,203,91+,0,1,0,0,0
S,AHORRO,35007215674,2024-11-02,2025-10-07,5876.33,5876.33,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,339,373,91+,0,1,0,0,0
S,AHORRO,26293037075,2024-12-14,2025-05-02,1452.74,1452.74,0.0,1288,COMPRA ESTABLECIMIENTO A,PAGADA_TOTAL,1.0,139,331,91+,0,1,0,0,0
S,AHORRO,60233829761,2025-03-23,2025-03-25,1299.32,1299.32,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,2,232,91+,0,1,0,0,0
S,AHORRO,49388588873,2025-03-18,2025-09-01,8970.74,8970.74,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,167,237,91+,0,1,0,0,0
S,AHORRO,45691203326,2025-03-20,2025-08-20,5301.48,5301.48,0.0,1275,REVERSO CONSIGNACION EFECTIVO,PAGADA_TOTAL,1.0,153,235,91+,0,1,0,0,0
S,AHORRO,36851282945,2025-02-21,2025-08-19,2298.16,2298.16,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,179,262,91+,0,1,0,0,0
S,AHORRO,11608573377,2024-10-29,2025-10-18,10991.23,10991.23,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,354,377,91+,0,1,0,0,0
S,AHORRO,67658179449,2025-07-19,2025-08-04,4018.82,4018.82,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,16,114,91+,0,1,0,0,0
S,AHORRO,70326020903,2024-12-01,2025-02-02,266.46,266.46,0.0,2107,CARGO FISCAL IVA TRASLADO,PAGADA_TOTAL,1.0,63,344,91+,0,1,0,0,0
S,AHORRO,66705401229,2025-01-07,2025-07-26,1099.8,1099.8,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,200,307,91+,0,1,0,0,0
S,AHORRO,15702977038,2025-04-21,2025-10-15,666.75,0.0,666.75,1517,COBRO SERVICIO TRANSPORTE,SIN_PAGO,0.0,,203,91+,0,0,0,0,0
S,AHORRO,39213097285,2024-10-28,2025-05-27,5165.86,0.0,5165.86,176,COMISION RETIRO CORRESPONSAL B,SIN_PAGO,0.0,,378,91+,0,0,0,0,0
S,AHORRO,46108124998,2025-04-12,2025-06-26,3644.2,0.0,3644.2,834,CARGO FISCAL TRANSACCIONAL,SIN_PAGO,0.0,,212,91+,0,0,0,0,0
D,CORRIENTE,40469910736,2025-07-19,2025-07-22,2675.18,2675.18,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,3,114,91+,0,1,0,0,0
S,AHORRO,44871874872,2025-01-07,2025-05-02,564.29,564.29,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,115,307,91+,0,1,0,0,0
S,AHORRO,83115970263,2025-03-09,2025-07-27,6476.46,6476.46,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,140,246,91+,0,1,0,0,0
S,AHORRO,53072590362,2025-02-13,2025-09-19,4115.61,4115.61,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,218,270,91+,0,1,0,0,0
S,AHORRO,84985293917,2024-11-03,2025-06-25,5289.95,0.0,5289.95,834,CARGO FISCAL TRANSACCIONAL,SIN_PAGO,0.0,,372,91+,0,0,0,0,0
S,AHORRO,30155435547,2025-06-30,2025-08-22,1266.07,757.6,508.47,834,CARGO FISCAL TRANSACCIONAL,PAGO_PARCIAL,0.5984,53,133,91+,0,0,0,0,0
S,AHORRO,45401055874,2025-06-02,2025-07-23,305.57,305.57,0.0,176,COMISION RETIRO CORRESPONSAL B,PAGADA_TOTAL,1.0,51,161,91+,0,1,0,0,0
S,AHORRO,82745857734,2024-10-31,2025-01-23,1002.41,1002.41,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,84,375,91+,0,1,0,0,0
S,AHORRO,53026706710,2024-11-15,2025-06-30,2384.1,0.0,2384.1,1517,COBRO SERVICIO TRANSPORTE,SIN_PAGO,0.0,,360,91+,0,0,0,0,0
S,AHORRO,92966135565,2025-07-23,2025-09-14,646.05,646.05,0.0,87,CARGO FISCAL IVA COMISION B,PAGADA_TOTAL,1.0,53,110,91+,0,1,0,0,0
S,AHORRO,52128606071,2025-07-08,2025-09-01,328.8,328.8,0.0,1157,COMISION CONSULTA SALDO,PAGADA_TOTAL,1.0,55,125,91+,0,1,0,0,0
S,AHORRO,84415868290,2025-05-27,2025-07-15,2630.47,2630.47,0.0,176,COMISION RETIRO CORRESPONSAL B,PAGADA_TOTAL,1.0,49,167,91+,0,1,0,0,0
S,AHORRO,18707147669,2024-11-11,2025-06-07,11495.38,11495.38,0.0,176,COMISION RETIRO CORRESPONSAL B,PAGADA_TOTAL,1.0,208,364,91+,0,1,0,0,0
S,AHORRO,84366302721,2025-05-01,2025-08-16,7145.71,7145.71,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,PAGADA_TOTAL,1.0,107,193,91+,0,1,0,0,0
S,AHORRO,42922174865,2025-03-13,2025-06-11,2831.11,1694.1,1137.01,834,CARGO FISCAL TRANSACCIONAL,PAGO_PARCIAL,0.5984,90,242,91+,0,0,0,0,0
S,AHORRO,74857131371,2024-12-18,2025-06-03,12601.77,12601.77,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,167,327,91+,0,1,0,0,0
S,AHORRO,55105764402,2024-12-10,2025-04-11,6703.41,5108.55,1594.86,1517,COBRO SERVICIO TRANSPORTE,PAGO_PARCIAL,0.7621,122,335,91+,0,0,0,0,0
S,AHORRO,45839144446,2024-12-12,2025-04-10,1668.72,1668.72,0.0,176,COMISION RETIRO CORRESPONSAL B,PAGADA_TOTAL,1.0,119,333,91+,0,1,0,0,0
S,AHORRO,95559574619,2025-05-29,2025-06-04,706.42,706.42,0.0,1859,COMISION CONSIGNACION CANAL B,PAGADA_TOTAL,1.0,6,165,91+,0,1,0,0,0
S,AHORRO,69457544224,2024-11-26,2025-01-26,129.4,129.4,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,61,349,91+,0,1,0,0,0
S,AHORRO,38253946512,2025-06-26,2025-09-25,6809.2,6809.2,0.0,87,CARGO FISCAL IVA COMISION B,PAGADA_TOTAL,1.0,91,137,91+,0,1,0,0,0
S,AHORRO,81515143401,2025-05-21,2025-07-17,127.69,127.69,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,57,173,91+,0,1,0,0,0
S,AHORRO,81417216843,2024-11-01,2025-06-30,1332.63,797.43,535.2,834,CARGO FISCAL TRANSACCIONAL,PAGO_PARCIAL,0.5984,241,374,91+,0,0,0,0,0
S,AHORRO,36874599013,2025-02-19,2025-06-30,7715.68,7715.68,0.0,2107,CARGO FISCAL IVA TRASLADO,PAGADA_TOTAL,1.0,131,264,91+,0,1,0,0,0
S,AHORRO,84782868658,2025-03-23,2025-05-10,1017.83,1017.83,0.0,2285,APERTURA INVERSION VIRTUAL,PAGADA_TOTAL,1.0,48,232,91+,0,1,0,0,0
S,AHORRO,59399914032,2025-01-10,2025-02-16,2365.05,1955.7,409.35,834,CARGO FISCAL TRANSACCIONAL,PAGO_PARCIAL,0.8269,37,304,91+,0,0,0,0,0
S,AHORRO,57447650053,2025-01-02,2025-09-28,3100.29,3100.29,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,269,312,91+,0,1,0,0,0
S,AHORRO,86615678115,2025-02-09,2025-07-24,1542.45,1542.45,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,165,274,91+,0,1,0,0,0
S,AHORRO,63588435281,2025-06-25,2025-09-01,1272.96,1272.96,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,68,138,91+,0,1,0,0,0
S,AHORRO,87887775246,2024-12-11,2025-05-01,25029.39,25029.39,0.0,140,COMISION RETIRO CANAL B,PAGADA_TOTAL,1.0,141,334,91+,0,1,0,0,0
S,AHORRO,82444291593,2024-12-29,2025-08-04,5689.43,0.0,5689.43,2107,CARGO FISCAL IVA TRASLADO,SIN_PAGO,0.0,,316,91+,0,0,0,0,0
S,AHORRO,74737685305,2024-11-27,2025-02-10,290.19,173.65,116.54,834,CARGO FISCAL TRANSACCIONAL,PAGO_PARCIAL,0.5984,75,348,91+,0,0,0,0,0
S,AHORRO,39542799765,2025-03-31,2025-09-09,134.46,134.46,0.0,2040,PAGO PROVEEDORES,PAGADA_TOTAL,1.0,162,224,91+,0,1,0,0,0
S,AHORRO,77173337153,2024-11-03,2025-02-23,5142.72,5142.72,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,112,372,91+,0,1,0,0,0
S,AHORRO,45984999843,2025-03-26,2025-04-30,922.74,922.74,0.0,2107,CARGO FISCAL IVA TRASLADO,PAGADA_TOTAL,1.0,35,229,91+,0,1,0,0,0
S,AHORRO,60419256529,2025-07-13,2025-09-15,1625.02,1625.02,0.0,333,CARGO FISCAL IVA A,PAGADA_TOTAL,1.0,64,120,91+,0,1,0,0,0
S,AHORRO,30087063260,2025-01-24,2025-07-28,1634.35,977.97,656.38,834,CARGO FISCAL TRANSACCIONAL,PAGO_PARCIAL,0.5984,185,290,91+,0,0,0,0,0
S,AHORRO,41788542689,2024-12-03,2025-01-26,1764.58,1764.58,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,54,342,91+,0,1,0,0,0
S,AHORRO,76659679996,2025-04-20,2025-07-21,26472.82,26472.82,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,92,204,91+,0,1,0,0,0
S,AHORRO,81380635645,2025-05-19,2025-10-19,10444.85,10444.85,0.0,137,COMISION RETIRO CANAL A,PAGADA_TOTAL,1.0,153,175,91+,0,1,0,0,0
S,AHORRO,68783069239,2024-12-02,2025-01-26,1274.88,1274.88,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,55,343,91+,0,1,0,0,0
S,AHORRO,91697747086,2025-05-27,2025-07-08,164.05,164.05,0.0,1275,REVERSO CONSIGNACION EFECTIVO,PAGADA_TOTAL,1.0,42,167,91+,0,1,0,0,0
S,AHORRO,19646884077,2025-07-07,2025-10-26,1433.69,1433.69,0.0,303,PAGO GENERAL,PAGADA_TOTAL,1.0,111,126,91+,0,1,0,0,0
S,AHORRO,95419686083,2025-07-11,2025-10-04,4627.78,4627.78,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,85,122,91+,0,1,0,0,0
S,AHORRO,74168182327,2024-12-07,2025-04-18,3349.1,3349.1,0.0,1388,COMISION EXPEDICION DOCUMENTO,PAGADA_TOTAL,1.0,132,338,91+,0,1,0,0,0
S,AHORRO,20706217678,2025-02-08,2025-07-03,24196.49,24196.49,0.0,1157,COMISION CONSULTA SALDO,PAGADA_TOTAL,1.0,145,275,91+,0,1,0,0,0
S,AHORRO,67591250229,2025-01-21,2025-07-30,14277.41,14277.41,0.0,1157,COMISION CONSULTA SALDO,PAGADA_TOTAL,1.0,190,293,91+,0,1,0,0,0
S,AHORRO,51532887041,2025-06-04,2025-09-20,823.75,823.75,0.0,1685,CARGO FISCAL IVA RECAUDO,PAGADA_TOTAL,1.0,108,159,91+,0,1,0,0,0
S,AHORRO,16675868509,2025-04-29,2025-05-30,5227.82,5227.82,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,31,195,91+,0,1,0,0,0
S,AHORRO,36438297179,2025-06-17,2025-06-27,3671.1,3671.1,0.0,1157,COMISION CONSULTA SALDO,PAGADA_TOTAL,1.0,10,146,91+,0,1,0,0,0
D,CORRIENTE,54577145127,2025-01-30,2025-06-08,5455.61,5455.61,0.0,2107,CARGO FISCAL IVA TRASLADO,PAGADA_TOTAL,1.0,129,284,91+,0,1,0,0,0
S,AHORRO,62345053062,2025-05-01,2025-06-05,657.97,657.97,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,35,193,91+,0,1,0,0,0
S,AHORRO,41709603847,2025-05-25,2025-09-10,188.3,188.3,0.0,70,TRANSFERENCIA BILLETERA DIGITAL,PAGADA_TOTAL,1.0,108,169,91+,0,1,0,0,0
S,AHORRO,13543740250,2025-05-28,2025-10-08,7247.86,7247.86,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,133,166,91+,0,1,0,0,0
S,AHORRO,68366659197,2024-11-15,2025-01-31,1120.04,1120.04,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,77,360,91+,0,1,0,0,0
S,AHORRO,77203143735,2025-03-27,2025-03-30,1201.08,1201.08,0.0,1859,COMISION CONSIGNACION CANAL B,PAGADA_TOTAL,1.0,3,228,91+,0,1,0,0,0
S,AHORRO,24787351611,2025-04-07,2025-07-20,706.71,706.71,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,104,217,91+,0,1,0,0,0
S,AHORRO,55396747638,2025-07-26,2025-07-28,478.75,286.48,192.27,834,CARGO FISCAL TRANSACCIONAL,PAGO_PARCIAL,0.5984,2,107,91+,0,0,0,0,0
S,AHORRO,45710388933,2025-02-07,2025-05-26,2217.54,2217.54,0.0,627,TRANSFERENCIA BILLETERA A,PAGADA_TOTAL,1.0,108,276,91+,0,1,0,0,0
S,AHORRO,93555428567,2025-05-05,2025-08-12,2269.53,2269.53,0.0,2010,TRANSFERENCIA BANCA MOVIL,PAGADA_TOTAL,1.0,99,189,91+,0,1,0,0,0
S,AHORRO,57384722532,2024-12-07,2025-07-08,7153.43,7153.43,0.0,176,COMISION RETIRO CORRESPONSAL B,PAGADA_TOTAL,1.0,213,338,91+,0,1,0,0,0
S,AHORRO,70034794149,2024-11-04,2025-02-05,1203.7,1203.7,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,93,371,91+,0,1,0,0,0
S,AHORRO,30701767983,2024-12-29,2025-08-01,2656.98,2656.98,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,215,316,91+,0,1,0,0,0
S,AHORRO,10593660080,2025-02-17,2025-09-29,1021.29,1021.29,0.0,176,COMISION RETIRO CORRESPONSAL B,PAGADA_TOTAL,1.0,224,266,91+,0,1,0,0,0
S,AHORRO,68239365887,2025-03-28,2025-08-16,5039.8,5039.8,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,141,227,91+,0,1,0,0,0
S,AHORRO,39923429361,2025-01-24,2025-09-20,4856.97,2906.35,1950.62,834,CARGO FISCAL TRANSACCIONAL,PAGO_PARCIAL,0.5984,239,290,91+,0,0,0,0,0
S,AHORRO,37675495980,2025-02-17,2025-10-21,10314.46,10314.46,0.0,2285,APERTURA INVERSION VIRTUAL,PAGADA_TOTAL,1.0,246,266,91+,0,1,0,0,0
S,AHORRO,57037722044,2025-05-27,2025-10-07,3465.23,3465.23,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,133,167,91+,0,1,0,0,0
S,AHORRO,56465579590,2024-12-27,2025-07-06,1851.19,1851.19,0.0,1157,COMISION CONSULTA SALDO,PAGADA_TOTAL,1.0,191,318,91+,0,1,0,0,0
S,AHORRO,80932642767,2025-06-20,2025-08-13,12195.18,0.0,12195.18,834,CARGO FISCAL TRANSACCIONAL,SIN_PAGO,0.0,,143,91+,0,0,0,0,0
S,AHORRO,48506340540,2025-03-10,2025-04-25,1201.6,1201.6,0.0,293,COBRO PLAN SERVICIOS,PAGADA_TOTAL,1.0,46,245,91+,0,1,0,0,0
S,AHORRO,40567011916,2024-11-24,2025-08-08,1972.2,1972.2,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,257,351,91+,0,1,0,0,0
S,AHORRO,72976597430,2024-12-11,2025-09-25,834.63,834.63,0.0,1685,CARGO FISCAL IVA RECAUDO,PAGADA_TOTAL,1.0,288,334,91+,0,1,0,0,0
S,AHORRO,56417522318,2024-12-29,2025-09-04,2960.79,2960.79,0.0,87,CARGO FISCAL IVA COMISION B,PAGADA_TOTAL,1.0,249,316,91+,0,1,0,0,0
S,AHORRO,53214951441,2025-01-06,2025-06-20,643.2,643.2,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,165,308,91+,0,1,0,0,0
S,AHORRO,83903944670,2025-06-12,2025-06-23,1242.45,1242.45,0.0,176,COMISION RETIRO CORRESPONSAL B,PAGADA_TOTAL,1.0,11,151,91+,0,1,0,0,0
S,AHORRO,21028140470,2024-12-21,2025-01-25,6971.3,6971.3,0.0,2107,CARGO FISCAL IVA TRASLADO,PAGADA_TOTAL,1.0,35,324,91+,0,1,0,0,0
S,AHORRO,13113840428,2025-03-13,2025-05-16,4394.68,4394.68,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,PAGADA_TOTAL,1.0,64,242,91+,0,1,0,0,0
D,CORRIENTE,61694048900,2025-06-24,2025-07-17,786.58,786.58,0.0,2107,CARGO FISCAL IVA TRASLADO,PAGADA_TOTAL,1.0,23,139,91+,0,1,0,0,0
S,AHORRO,83308490970,2025-03-21,2025-06-10,1345.46,0.0,1345.46,137,COMISION RETIRO CANAL A,SIN_PAGO,0.0,,234,91+,0,0,0,0,0
S,AHORRO,48679241449,2025-05-11,2025-05-31,1435.94,1435.94,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,20,183,91+,0,1,0,0,0
S,AHORRO,10578581065,2024-11-12,2025-07-16,5203.89,5203.89,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,246,363,91+,0,1,0,0,0
S,AHORRO,60604460855,2024-11-15,2025-04-16,1995.53,1995.53,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,PAGADA_TOTAL,1.0,152,360,91+,0,1,0,0,0
S,AHORRO,15759082784,2025-01-10,2025-06-12,1039.75,1039.75,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,153,304,91+,0,1,0,0,0
S,AHORRO,19044178982,2025-03-17,2025-05-22,1258.89,1258.89,0.0,1157,COMISION CONSULTA SALDO,PAGADA_TOTAL,1.0,66,238,91+,0,1,0,0,0
S,AHORRO,20002712841,2025-06-09,2025-08-10,299265.45,299265.45,0.0,321,PAGO AUTOMATICO TARJETA A,PAGADA_TOTAL,1.0,62,154,91+,0,1,0,0,0
S,AHORRO,14445607378,2025-07-22,2025-10-16,745.7,0.0,745.7,497,PAGO SERVICIO ELECTRONICO,SIN_PAGO,0.0,,111,91+,0,0,0,0,0
